unitid,arank,numm,salm,tenm,conm,numw,salw,tenw,conw
"199281","2","28","642450","19","0","5","109700","5","0"
"199281","3","31","620260","8","0","11","213000","6","0"
"199281","4","10","167700","0","0","3","47600","0","0"
"199281","5","5","76850","0","0","2","0","0","0"
"199281","7","95","2062510","48","0","22","429900","12","0"
"199306","1","17","322775","16","0","3","57190","3","0"
"199306","2","13","207498","12","0","5","78770","5","0"
"199306","3","5","72195","1","0","5","76825","1","0"
"199306","4","0","0","0","0","2","0","0","0"
"199306","7","35","602468","29","0","15","0","9","0"
"199306","9","1","0","0","0","0","0","0","0"
"199306","14","1","0","0","0","0","0","0","0"
"199315","6","2","0","0","0","1","0","0","0"
"199315","7","2","0","0","0","1","0","0","0"
"199315","13","11","139703","0","0","2","0","0","0"
"199315","14","11","139703","0","0","2","0","0","0"
"199412","1","10","218200","8","0","3","60400","3","0"
"199412","2","3","51400","2","0","4","82250","1","0"
"199412","3","10","152418","2","0","8","108700","2","0"
"199412","4","2","0","0","0","2","0","0","0"
"199412","7","25","0","12","0","17","0","6","0"
"199412","9","0","0","0","0","1","0","1","0"
"199412","14","0","0","0","0","1","0","1","0"
"199485","6","2","0","0","0","7","102317","0","0"
"199485","7","2","0","0","0","7","102317","0","0"
"199485","13","30","610460","0","0","9","207048","0","0"
"199485","14","30","610460","0","0","9","207048","0","0"
"199573","1","1","0","0","0","3","48500","0","0"
"199573","2","2","0","0","0","0","0","0","0"
"199573","3","5","71175","0","0","7","93657","0","0"
"199573","7","8","120509","0","0","10","142157","0","0"
"199607","1","10","215100","10","0","9","189700","9","0"
"199607","2","14","245050","10","0","7","120300","5","0"
"199607","3","7","110000","3","0","7","107150","1","0"
"199607","4","0","0","0","0","1","0","0","0"
"199607","7","31","570150","23","0","24","0","15","0"
"199634","6","25","454915","0","0","28","398496","0","0"
"199634","7","25","454915","0","0","28","398496","0","0"
"199634","13","31","684766","0","0","15","260250","0","0"
"199634","14","31","684766","0","0","15","260250","0","0"
"199643","1","6","116200","3","0","2","0","2","0"
"199643","2","15","268475","3","0","9","154150","4","0"
"199643","3","7","113747","0","0","6","88000","2","0"
"199643","4","6","74040","0","0","6","78300","0","0"
"199643","7","34","572462","6","0","23","0","8","0"
"199643","8","1","0","0","0","0","0","0","0"
"199643","9","2","0","0","0","1","0","0","0"
"199643","14","3","74100","0","0","1","0","0","0"
"199759","8","22","579798","19","0","0","0","0","0"
"199759","9","8","156249","3","0","0","0","0","0"
"199759","10","1","0","0","0","0","0","0","0"
"199759","11","1","0","0","0","1","0","0","0"
"199759","14","32","0","22","0","1","0","0","0"
"199722","6","32","469386","0","0","31","413280","0","0"
"199722","7","32","469386","0","0","31","413280","0","0"
"199698","1","8","188700","8","0","0","0","0","0"
"199698","2","16","334256","14","0","2","0","2","0"
"199698","3","8","133300","7","0","6","91100","0","0"
"199698","4","4","53000","0","0","3","41250","0","0"
"199698","7","36","709256","29","0","11","0","2","0"
"199698","8","1","0","1","0","0","0","0","0"
"199698","14","1","0","1","0","0","0","0","0"
"199582","1","8","150146","4","0","3","54669","0","0"
"199582","2","10","171669","4","0","6","92968","1","0"
"199582","3","8","105997","1","0","6","78816","2","0"
"199582","4","14","163213","0","0","12","141946","0","0"
"199582","6","0","0","0","0","1","0","0","0"
"199582","7","40","591025","9","0","28","0","3","0"
"199591","1","1","0","1","0","2","0","2","0"
"199591","2","1","0","1","0","6","96610","5","0"
"199591","3","7","91100","1","0","6","81500","3","0"
"199591","4","3","33000","0","0","8","87200","0","0"
"199591","7","12","0","3","0","22","0","10","0"
"199768","6","3","35163","0","0","13","165039","4","0"
"199768","7","3","35163","0","0","13","165039","4","0"
"199768","13","35","647538","30","0","3","48056","2","0"
"199768","14","35","647538","30","0","3","48056","2","0"
"199193","1","174","5945530","172","0","2","0","2","0"
"199193","2","167","4347486","143","0","18","432285","18","0"
"199193","3","154","3275046","24","0","58","1176107","8","0"
"199193","4","31","504293","0","0","23","328300","0","0"
"199193","5","45","739112","0","0","45","664202","0","0"
"199193","7","571","14811467","339","0","146","0","28","0"
"199193","8","112","4880998","112","0","5","189776","5","0"
"199193","9","37","1191629","25","0","2","0","2","0"
"199193","10","21","554254","1","0","5","115410","0","0"
"199193","11","1","0","0","0","0","0","0","0"
"199193","12","8","219663","0","0","1","0","0","0"
"199193","14","179","0","138","0","13","387187","7","0"
"198570","6","32","465238","0","0","17","242091","0","0"
"198570","7","32","465238","0","0","17","242091","0","0"
"198570","13","27","567024","0","0","9","170352","0","0"
"198570","14","27","567024","0","0","9","170352","0","0"
"199120","1","366","13496021","358","0","17","542377","17","0"
"199120","2","182","4720078","169","0","46","1126426","39","0"
"199120","3","106","2242557","10","0","64","1329067","7","0"
"199120","4","7","122797","0","0","11","193702","0","0"
"199120","5","25","496401","0","0","32","573655","0","0"
"199120","7","686","21077854","537","0","170","3765227","63","0"
"199120","8","135","6937897","135","0","13","540076","13","0"
"199120","9","78","2984853","68","0","22","694199","21","0"
"199120","10","54","1697271","3","0","26","683212","5","0"
"199120","11","6","137800","0","0","4","84025","0","0"
"199120","12","60","1827180","0","0","43","1010843","0","0"
"199120","14","333","13585001","206","0","108","3012355","39","0"
"199139","1","45","1327079","43","0","6","165301","6","0"
"199139","2","112","2678040","97","0","23","520225","19","0"
"199139","3","81","1633272","9","0","47","866047","4","0"
"199139","4","3","51233","0","0","7","113105","0","0"
"199139","5","34","623233","0","0","21","320008","0","0"
"199139","7","275","6312857","149","0","104","1984686","29","0"
"199139","8","17","697022","17","0","4","140543","4","0"
"199139","9","5","164566","4","0","0","0","0","0"
"199139","10","2","0","1","0","0","0","0","0"
"199139","12","3","58454","0","0","0","0","0","0"
"199139","14","27","0","22","0","4","140543","4","0"
"199148","1","95","3434821","95","0","25","818139","25","0"
"199148","2","89","2277408","78","0","33","854363","28","0"
"199148","3","99","2049498","27","0","59","1212716","16","0"
"199148","4","31","513213","0","0","37","590502","0","0"
"199148","5","6","108750","0","0","11","172798","0","0"
"199148","6","7","119900","0","0","7","121951","0","0"
"199148","7","327","8503590","200","0","172","3770469","69","0"
"199148","8","6","219927","6","0","2","0","2","0"
"199148","9","4","134220","3","0","7","225247","5","0"
"199148","10","2","0","0","0","5","121860","2","0"
"199148","11","1","0","0","0","2","0","0","0"
"199148","12","2","0","0","0","1","0","0","0"
"199148","13","0","0","0","0","2","0","0","0"
"199148","14","15","482964","9","0","19","500016","9","0"
"199847","1","87","2583740","87","1","6","201700","6","0"
"199847","2","64","1578600","54","0","5","111800","3","0"
"199847","3","22","424600","2","6","10","191300","2","0"
"199847","4","12","171900","0","0","11","172200","0","0"
"199847","5","16","328300","3","0","9","149350","1","0"
"199847","7","201","5087140","146","7","41","826350","12","0"
"199865","6","28","327548","19","0","9","95520","4","0"
"199865","7","28","327548","19","0","9","95520","4","0"
"199892","6","3","47340","0","0","18","278228","0","0"
"199892","7","3","47340","0","0","18","278228","0","0"
"199892","13","54","1091531","0","0","19","392569","0","0"
"199892","14","54","1091531","0","0","19","392569","0","0"
"200004","1","65","1815845","64","0","6","159012","6","0"
"200004","2","86","1937085","74","0","22","492432","5","0"
"200004","3","65","1232081","28","0","40","749269","16","0"
"200004","4","11","163608","0","0","5","74148","0","0"
"200004","5","0","0","0","0","3","36366","0","0"
"200004","7","227","5148619","166","0","76","1511227","27","0"
"200004","8","5","172092","4","0","0","0","0","0"
"200004","9","0","0","0","0","1","0","0","0"
"200004","10","2","0","0","0","2","0","0","0"
"200004","11","3","58452","0","0","2","0","0","0"
"200004","13","2","0","0","0","0","0","0","0"
"200004","14","12","317700","4","0","5","106608","0","0"
"199908","6","31","494361","23","0","24","345357","14","0"
"199908","7","31","494361","23","0","24","345357","14","0"
"199926","6","14","260460","0","0","13","229872","0","0"
"199926","7","14","260460","0","0","13","229872","0","0"
"199926","13","17","350244","0","0","9","162960","0","0"
"199926","14","17","350244","0","0","9","162960","0","0"
"199218","1","32","925004","32","0","2","0","2","0"
"199218","2","30","713525","25","0","7","163996","5","0"
"199218","3","72","1421900","14","0","26","520875","6","0"
"199218","4","3","47950","0","0","4","63600","0","0"
"199218","5","12","201850","0","0","18","281356","0","0"
"199218","7","149","3310229","71","0","57","0","13","0"
"199218","8","2","0","2","0","0","0","0","0"
"199218","9","6","167615","5","0","0","0","0","0"
"199218","10","4","93808","0","0","1","0","0","0"
"199218","12","5","113708","0","0","1","0","0","0"
"199218","14","17","0","7","0","2","0","0","0"
"199962","1","9","194250","0","0","1","0","0","0"
"199962","2","8","135215","0","0","2","0","0","0"
"199962","3","21","341215","0","0","7","108200","0","0"
"199962","4","6","97660","0","0","7","105100","0","0"
"199962","7","44","768340","0","0","17","266190","0","0"
"199999","1","11","280790","11","0","5","110196","5","0"
"199999","2","8","185005","5","0","7","162885","7","0"
"199999","3","22","426125","4","0","24","441115","6","0"
"199999","4","14","215388","0","0","12","190168","0","0"
"199999","7","55","1107308","20","0","48","904364","18","0"
"199999","8","6","197553","4","0","4","139201","3","0"
"199999","9","5","146992","1","0","2","0","2","0"
"199999","10","4","106621","1","0","1","0","0","0"
"199999","11","2","0","0","0","1","0","0","0"
"199999","14","17","0","6","0","8","246288","5","0"
"200022","6","45","909222","0","0","15","289237","0","0"
"200022","7","45","909222","0","0","15","289237","0","0"
"200022","13","26","617969","0","0","2","0","0","0"
"200022","14","26","617969","0","0","2","0","0","0"
"200059","1","14","320113","14","0","2","0","2","0"
"200059","2","13","265242","13","0","3","58710","3","0"
"200059","3","10","175980","5","0","3","52072","0","0"
"200059","4","1","0","0","0","8","123607","0","0"
"200059","5","2","0","0","0","0","0","0","0"
"200059","7","40","804887","32","0","16","0","5","0"
"200059","8","1","0","1","0","0","0","0","0"
"200059","10","1","0","0","0","0","0","0","0"
"200059","11","2","0","0","0","0","0","0","0"
"200059","12","1","0","0","0","0","0","0","0"
"200059","14","5","119489","1","0","0","0","0","0"
"200156","1","4","93600","0","0","0","0","0","0"
"200156","2","8","177215","0","0","2","0","0","0"
"200156","3","11","214975","0","0","4","67854","0","0"
"200156","4","2","0","0","0","7","91430","0","0"
"200156","7","25","0","0","0","13","0","0","0"
"200156","11","1","0","0","0","0","0","0","0"
"200156","14","1","0","0","0","0","0","0","0"
"200192","6","15","275358","0","0","7","131762","0","0"
"200192","7","15","275358","0","0","7","131762","0","0"
"200192","13","5","102370","0","0","6","105003","0","0"
"200192","14","5","102370","0","0","6","105003","0","0"
"200217","1","0","0","0","0","1","0","0","1"
"200217","2","4","0","0","0","1","0","0","1"
"200217","3","17","0","0","0","21","0","0","7"
"200217","4","0","0","0","0","2","0","0","0"
"200217","7","21","0","0","0","25","0","0","9"
"200226","1","11","269875","11","0","0","0","0","0"
"200226","2","6","133789","6","0","1","0","0","0"
"200226","3","10","180663","0","0","6","96470","1","0"
"200226","4","2","0","0","0","2","0","0","0"
"200226","5","1","0","0","0","1","0","0","0"
"200226","7","30","624103","17","0","10","151719","1","0"
"200226","10","4","93327","2","0","0","0","0","0"
"200226","14","4","93327","2","0","0","0","0","0"
"200253","1","18","418059","18","0","4","94428","4","0"
"200253","2","24","491326","21","0","3","64305","3","0"
"200253","3","31","583417","17","0","10","187484","4","0"
"200253","4","5","81232","0","0","7","115236","0","0"
"200253","5","0","0","0","0","1","0","0","0"
"200253","6","8","143249","0","0","5","84500","0","0"
"200253","7","86","1717283","56","0","30","0","11","0"
"200314","6","13","246334","9","0","9","152885","5","0"
"200314","7","13","246334","9","0","9","152885","5","0"
"200314","13","3","61861","3","0","0","0","0","0"
"200314","14","3","61861","3","0","0","0","0","0"
"200305","6","137","2617522","110","0","26","444304","13","0"
"200305","7","137","2617522","110","0","26","444304","13","0"
"200369","2","2","0","0","0","1","0","0","0"
"200369","3","1","0","0","0","0","0","0","0"
"200369","4","2","0","0","0","0","0","0","0"
"200369","7","5","66726","0","0","1","0","0","0"
"200369","9","1","0","0","0","0","0","0","0"
"200369","10","1","0","0","0","0","0","0","0"
"200369","14","2","0","0","0","0","0","0","0"
"200280","1","112","2982959","111","0","8","200030","8","0"
"200280","2","107","2322583","89","0","31","625734","24","0"
"200280","3","65","1187642","17","0","40","684284","7","0"
"200280","4","13","193163","0","0","13","201343","0","0"
"200280","5","1","0","0","0","1","0","0","0"
"200280","7","298","0","217","0","93","0","39","0"
"200280","8","4","138934","4","0","1","0","1","0"
"200280","9","3","76647","2","0","0","0","0","0"
"200280","10","1","0","0","0","0","0","0","0"
"200280","14","8","0","6","0","1","0","1","0"
"200341","3","1","0","0","0","1","0","0","0"
"200341","4","18","307382","0","0","7","105042","0","0"
"200341","7","19","0","0","0","8","0","0","0"
"200341","11","2","0","0","0","2","0","0","0"
"200341","14","2","0","0","0","2","0","0","0"
"200572","1","10","241764","10","0","2","0","2","0"
"200572","2","18","371854","14","0","4","74874","3","0"
"200572","3","8","149420","1","0","5","90081","1","0"
"200572","4","1","0","0","0","2","0","0","0"
"200572","5","0","0","0","0","4","64214","0","0"
"200572","7","37","0","25","0","17","303882","6","0"
"200697","8","33","1477255","0","0","0","0","0","0"
"200697","9","19","745117","0","9","0","0","0","0"
"200697","10","13","444586","0","55","0","0","0","0"
"200697","11","2","0","0","43","0","0","0","1"
"200697","13","5","192280","0","1","0","0","0","0"
"200697","14","72","0","0","108","0","0","0","1"
"201061","6","5","79250","0","0","2","0","0","0"
"201061","7","5","79250","0","0","2","0","0","0"
"201061","13","6","83533","0","0","2","0","0","0"
"201061","14","6","83533","0","0","2","0","0","0"
"201104","1","27","595567","27","0","2","0","2","0"
"201104","2","23","443246","15","0","7","135684","7","0"
"201104","3","26","429732","7","0","10","152839","2","0"
"201104","4","7","92828","0","0","3","40209","0","0"
"201104","7","83","1561373","49","0","22","0","11","0"
"201140","1","0","0","0","2","0","0","0","0"
"201140","2","0","0","0","3","0","0","0","0"
"201140","3","0","0","0","3","0","0","0","0"
"201140","5","0","0","0","1","0","0","0","0"
"201140","7","0","0","0","9","0","0","0","0"
"201195","1","43","1051263","41","0","3","69353","3","0"
"201195","2","36","731376","26","0","11","214110","10","0"
"201195","3","18","303236","2","0","13","207900","4","0"
"201195","7","97","2085875","69","0","27","491363","17","0"
"201195","8","5","158156","4","0","0","0","0","0"
"201195","9","1","0","1","0","1","0","1","0"
"201195","14","6","0","5","0","1","0","1","0"
"201371","1","11","215152","11","0","0","0","0","0"
"201371","2","13","207246","5","0","1","0","1","0"
"201371","3","9","126967","1","0","7","104737","2","0"
"201371","4","1","0","0","0","1","0","0","0"
"201371","7","34","0","17","0","9","0","3","0"
"201371","8","0","0","0","0","1","0","1","0"
"201371","14","0","0","0","0","1","0","1","0"
"201405","6","3","48500","0","0","1","0","0","0"
"201405","7","3","48500","0","0","1","0","0","0"
"201441","1","210","6757192","209","0","16","499925","16","0"
"201441","2","188","4753762","164","0","39","921162","34","0"
"201441","3","105","2075317","22","0","69","1342073","25","0"
"201441","4","28","442352","1","0","30","455078","5","0"
"201441","5","10","110644","0","0","7","78552","0","0"
"201441","7","541","14139267","396","0","161","3296790","80","0"
"201441","8","12","488692","12","2","0","0","0","0"
"201441","9","12","381296","10","0","0","0","0","0"
"201441","10","5","133993","5","7","2","0","0","0"
"201441","11","0","0","0","0","3","58629","0","0"
"201441","12","1","0","0","0","0","0","0","0"
"201441","14","30","0","27","9","5","0","0","0"
"201548","1","40","982490","39","0","11","236159","11","0"
"201548","2","19","324746","14","0","14","234407","7","0"
"201548","3","14","235659","5","0","12","170603","4","0"
"201548","4","0","0","0","0","4","50340","0","0"
"201548","7","73","1542895","58","0","41","691509","22","0"
"201548","8","1","0","1","0","1","0","1","0"
"201548","9","2","0","2","0","0","0","0","0"
"201548","14","3","88885","3","0","1","0","1","0"
"201645","1","179","5959026","176","0","10","294285","10","0"
"201645","2","93","2245315","74","0","12","273850","7","0"
"201645","3","76","1457494","0","0","32","587060","0","0"
"201645","4","7","121000","0","0","5","78903","0","0"
"201645","7","355","9782835","250","0","59","1234098","17","0"
"201645","8","16","681000","15","0","6","228860","6","0"
"201645","9","23","820110","14","0","18","530856","10","0"
"201645","10","19","542321","0","0","16","359930","0","0"
"201645","11","9","174775","0","0","16","317825","0","0"
"201645","14","67","2218206","29","0","56","1437471","16","0"
"201654","1","18","367322","18","0","1","0","1","0"
"201654","2","15","254749","13","0","4","67745","3","0"
"201654","3","17","263133","1","0","5","80209","0","0"
"201654","4","0","0","0","0","2","0","0","0"
"201654","7","50","885204","32","0","12","186388","4","0"
"201690","1","11","0","11","0","3","0","3","0"
"201690","2","17","0","9","0","6","0","6","0"
"201690","3","33","0","11","0","12","0","7","0"
"201690","4","15","0","1","0","12","0","0","0"
"201690","7","76","0","32","0","32","0","16","0"
"201690","8","3","0","2","0","0","0","0","0"
"201690","14","3","0","2","0","0","0","0","0"
"201858","1","9","171817","0","0","0","0","0","0"
"201858","2","3","51074","0","0","1","0","0","0"
"201858","3","1","0","0","0","0","0","0","0"
"201858","4","2","0","0","0","0","0","0","0"
"201858","7","15","263546","0","0","1","0","0","0"
"201858","8","3","56737","0","0","0","0","0","0"
"201858","9","1","0","0","0","0","0","0","0"
"201858","14","4","0","0","0","0","0","0","0"
"201964","8","1","0","0","0","1","0","0","0"
"201964","9","0","0","0","0","1","0","0","0"
"201964","10","2","0","0","0","0","0","0","0"
"201964","11","0","0","0","0","1","0","0","0"
"201964","14","3","28201","0","0","3","29767","0","0"
"202073","1","22","0","7","0","12","0","2","0"
"202073","2","6","0","0","0","5","0","0","0"
"202073","7","28","0","7","0","17","0","2","0"
"202134","1","105","3669830","102","0","12","452028","11","0"
"202134","2","203","5285745","187","0","39","914580","37","0"
"202134","3","80","1769544","2","0","35","728500","1","0"
"202134","4","12","219850","0","0","13","211790","1","0"
"202134","7","400","10944969","291","0","99","2306898","50","0"
"202134","8","7","332490","7","0","1","0","1","0"
"202134","9","9","324780","7","0","2","0","2","0"
"202134","10","3","86200","1","0","1","0","0","0"
"202134","11","2","0","0","0","0","0","0","0"
"202134","14","21","0","15","0","4","131493","3","0"
"204200","1","5","96050","5","0","2","0","2","0"
"204200","2","3","47400","2","0","15","252960","13","0"
"204200","3","5","65850","0","0","23","323630","6","0"
"204200","4","0","0","0","0","8","103100","0","0"
"204200","7","13","209300","7","0","48","0","21","0"
"204617","1","3","61460","1","0","4","76030","4","3"
"204617","2","6","103980","6","0","5","85340","4","2"
"204617","3","5","77200","3","0","11","154440","2","3"
"204617","4","1","0","0","0","6","72090","0","4"
"204617","6","2","0","0","0","1","0","0","0"
"204617","7","17","282580","10","0","27","0","10","12"
"205957","1","7","154828","7","0","2","0","2","0"
"205957","2","10","185489","7","0","3","53336","2","0"
"205957","3","8","123992","3","0","6","95560","0","0"
"205957","4","3","38790","0","0","3","37353","0","0"
"205957","7","28","503099","17","0","14","0","4","0"
"206589","1","57","1483625","55","0","3","71400","3","0"
"206589","2","19","408200","19","0","2","0","2","0"
"206589","3","22","387350","0","0","15","243950","0","0"
"206589","4","4","57300","0","0","5","70700","0","0"
"206589","7","102","2336475","74","0","25","0","5","0"
"202170","2","12","199639","0","0","2","0","0","0"
"202170","3","12","176271","0","0","0","0","0","0"
"202170","4","10","129077","0","0","4","49074","0","0"
"202170","7","34","504987","0","0","6","0","0","0"
"202170","8","5","117020","0","0","0","0","0","0"
"202170","14","5","117020","0","0","0","0","0","0"
"202514","1","10","194645","10","0","0","0","0","0"
"202514","2","12","208204","11","0","5","85222","4","0"
"202514","3","11","179422","1","0","3","46614","0","0"
"202514","4","5","72600","0","0","2","0","0","0"
"202514","5","2","0","0","0","1","0","0","0"
"202514","7","40","0","22","0","11","170306","4","0"
"202523","1","56","1521950","56","0","2","0","2","0"
"202523","2","25","548850","22","0","10","210975","9","0"
"202523","3","30","525525","0","0","17","272050","0","0"
"202523","4","2","0","0","0","8","116800","0","0"
"202523","5","1","0","0","0","1","0","0","0"
"202523","7","114","2642875","78","0","38","671525","11","0"
"202611","2","1","0","1","0","1","0","1","0"
"202611","3","6","83374","1","0","4","57803","3","0"
"202611","4","9","108410","0","0","5","58144","0","0"
"202611","7","16","0","2","0","10","0","4","0"
"206215","8","8","216100","8","0","0","0","0","0"
"206215","9","10","247700","2","0","0","0","0","0"
"206215","10","2","0","0","0","0","0","0","0"
"206215","14","20","0","10","0","0","0","0","0"
"202763","1","8","171900","8","0","1","0","1","0"
"202763","2","19","346625","12","0","2","0","2","0"
"202763","3","6","98615","0","0","3","43850","1","0"
"202763","4","8","101200","0","0","2","0","0","0"
"202763","6","1","0","0","0","2","0","0","0"
"202763","7","42","0","20","0","10","140350","4","0"
"202763","9","1","0","0","0","0","0","0","0"
"202763","10","1","0","0","0","0","0","0","0"
"202763","13","1","0","0","0","0","0","0","0"
"202763","14","3","76400","0","0","0","0","0","0"
"202806","6","0","0","0","0","1","0","0","0"
"202806","7","0","0","0","0","1","0","0","0"
"202806","13","34","831485","0","0","10","207248","0","0"
"202806","14","34","831485","0","0","10","207248","0","0"
"203076","1","15","596600","15","0","0","0","0","0"
"203076","2","3","82720","0","0","0","0","0","0"
"203076","3","3","70800","0","0","0","0","0","0"
"203076","6","1","0","0","0","0","0","0","0"
"203076","7","22","0","15","0","0","0","0","0"
"203085","1","17","390600","17","0","1","0","1","0"
"203085","2","11","196600","11","0","4","62800","4","0"
"203085","3","12","182050","5","0","5","72241","1","0"
"203085","4","5","62300","0","0","1","0","0","0"
"203085","5","0","0","0","0","1","0","0","0"
"203085","7","45","831550","33","0","12","176041","6","0"
"203128","1","14","361512","14","0","1","0","1","0"
"203128","2","26","508261","23","0","4","74725","4","0"
"203128","3","15","251429","3","0","10","147966","3","0"
"203128","4","2","0","0","0","0","0","0","0"
"203128","7","57","0","40","0","15","0","8","0"
"203368","1","61","1507150","61","0","9","212700","9","0"
"203368","2","29","605850","25","0","6","120700","5","0"
"203368","3","18","340500","9","0","5","88450","1","0"
"203368","4","8","130400","5","0","2","0","2","0"
"203368","7","116","2583900","100","0","22","0","17","0"
"203517","1","198","5771052","197","0","13","364499","13","0"
"203517","2","167","3772515","159","0","53","1190205","52","0"
"203517","3","120","2314258","51","0","67","1256223","39","0"
"203517","4","3","49350","0","0","11","173302","1","0"
"203517","7","488","11907175","407","0","144","2984229","105","0"
"203517","8","2","0","2","0","1","0","1","0"
"203517","9","8","215755","8","0","4","97214","4","0"
"203517","10","14","329540","10","0","9","190370","8","0"
"203517","11","4","76672","2","0","1","0","1","0"
"203517","14","28","0","22","0","15","0","14","0"
"203447","1","1","0","1","0","0","0","0","0"
"203447","2","4","85325","3","0","1","0","1","0"
"203447","3","14","257939","9","0","6","107572","3","0"
"203447","4","6","92695","2","0","3","39883","0","0"
"203447","7","25","0","15","0","10","0","4","0"
"203465","1","2","0","2","0","2","0","2","0"
"203465","2","17","373838","17","0","5","106053","5","0"
"203465","3","17","339967","15","0","12","224803","11","0"
"203465","4","4","73782","4","0","3","42129","0","0"
"203465","7","40","0","38","0","22","0","18","0"
"203465","10","0","0","0","0","1","0","1","0"
"203465","11","1","0","0","0","0","0","0","0"
"203465","14","1","0","0","0","1","0","1","0"
"203456","2","3","68070","3","0","0","0","0","0"
"203456","3","4","70737","2","0","4","60298","1","0"
"203456","4","1","0","0","0","3","44649","1","0"
"203456","7","8","0","5","0","7","104947","2","0"
"203492","2","5","108674","5","0","0","0","0","0"
"203492","3","8","151525","7","0","2","0","2","0"
"203492","4","2","0","0","0","1","0","0","0"
"203492","7","15","0","12","0","3","51117","2","0"
"203483","1","1","0","1","0","0","0","0","0"
"203483","2","5","102911","4","0","2","0","2","0"
"203483","3","14","254853","5","0","4","73533","2","0"
"203483","4","2","0","1","0","5","73040","1","0"
"203483","7","22","411659","11","0","11","0","5","0"
"203474","2","16","344799","16","0","7","144764","7","0"
"203474","3","15","266436","7","0","6","107800","5","0"
"203474","4","3","46753","2","0","1","0","0","0"
"203474","7","34","657988","25","0","14","0","12","0"
"203474","11","1","0","0","0","0","0","0","0"
"203474","14","1","0","0","0","0","0","0","0"
"203535","1","29","898421","29","0","0","0","0","0"
"203535","2","27","627102","27","0","3","66554","1","0"
"203535","3","28","508847","5","0","12","193131","0","0"
"203535","4","2","0","0","0","4","56300","0","0"
"203535","7","86","0","61","0","19","315985","1","0"
"203580","1","6","137790","6","0","2","0","2","0"
"203580","2","6","109610","4","0","5","93180","5","0"
"203580","3","11","166380","0","0","9","135050","0","0"
"203580","4","1","0","0","0","0","0","0","0"
"203580","7","24","0","10","0","16","0","7","0"
"203580","9","1","0","0","0","0","0","0","0"
"203580","14","1","0","0","0","0","0","0","0"
"203748","1","5","133513","5","0","1","0","1","0"
"203748","2","28","710561","28","0","7","174277","7","0"
"203748","3","16","332102","15","0","11","227657","10","0"
"203748","4","14","222931","2","0","16","259465","2","0"
"203748","7","63","1399107","50","0","35","0","20","0"
"203757","1","0","0","0","0","1","0","0","0"
"203757","2","0","0","0","0","4","60000","0","0"
"203757","3","1","0","0","0","6","90000","0","0"
"203757","4","0","0","0","0","3","40000","0","0"
"203757","7","1","0","0","0","14","0","0","0"
"203775","1","17","344775","17","0","0","0","0","0"
"203775","2","9","158560","9","0","3","49690","3","0"
"203775","3","7","104600","0","0","3","41155","1","0"
"203775","4","1","0","0","0","0","0","0","0"
"203775","7","34","0","26","0","6","90845","4","0"
"203775","9","1","0","1","0","0","0","0","0"
"203775","14","1","0","1","0","0","0","0","0"
"203845","1","35","851515","35","0","1","0","0","0"
"203845","2","26","512051","24","0","6","109275","6","0"
"203845","3","14","230591","3","0","4","70925","2","0"
"203845","4","4","74300","0","0","1","0","0","0"
"203845","7","79","1668457","62","0","12","0","8","0"
"203845","9","2","0","2","0","0","0","0","0"
"203845","14","2","0","2","0","0","0","0","0"
"203997","8","12","0","12","0","1","0","1","0"
"203997","9","3","0","0","0","0","0","0","0"
"203997","10","0","0","0","0","1","0","0","0"
"203997","14","15","0","12","0","2","0","1","0"
"204060","13","3","30622","0","0","7","71207","0","0"
"204060","14","3","30622","0","0","7","71207","0","0"
"204006","1","2","0","2","0","0","0","0","0"
"204006","2","8","189500","8","0","1","0","1","0"
"204006","3","10","178487","2","0","9","166000","3","0"
"204006","4","3","46400","0","0","3","57100","3","0"
"204006","7","23","0","12","0","13","0","7","0"
"204006","9","0","0","0","0","1","0","0","0"
"204006","14","0","0","0","0","1","0","0","0"
"204015","2","10","225500","9","0","1","0","1","0"
"204015","3","7","132500","3","0","6","99000","1","0"
"204015","4","12","232000","8","0","7","135500","4","0"
"204015","5","1","0","0","0","2","0","0","0"
"204015","7","30","0","20","0","16","286900","6","0"
"204185","1","19","443400","19","0","1","0","1","0"
"204185","2","14","262000","13","0","4","73100","4","0"
"204185","3","15","241300","3","0","5","77900","3","0"
"204185","4","9","124600","2","0","2","0","0","0"
"204185","7","57","1071300","37","0","12","198100","8","0"
"204185","9","1","0","1","0","0","0","0","0"
"204185","14","1","0","1","0","0","0","0","0"
"204264","1","26","560380","25","0","0","0","0","0"
"204264","2","12","208050","8","0","4","63250","3","0"
"204264","3","9","137990","2","0","7","98370","3","0"
"204264","4","5","58090","0","0","3","34500","0","0"
"204264","7","52","964510","35","0","14","196120","6","0"
"204468","1","1","0","0","0","0","0","0","5"
"204468","2","0","0","0","0","1","0","0","3"
"204468","3","4","58988","0","0","3","43564","0","11"
"204468","4","1","0","0","1","3","38103","0","0"
"204468","7","6","0","0","1","7","0","0","19"
"204501","1","80","2514171","79","0","3","98817","3","0"
"204501","2","46","1055357","42","0","12","292621","9","0"
"204501","3","36","651374","6","0","16","290915","2","0"
"204501","4","7","117112","0","0","7","107696","0","0"
"204501","7","169","4338014","127","0","38","790049","14","0"
"204547","8","3","112043","0","0","0","0","0","0"
"204547","9","5","156254","0","0","1","0","0","0"
"204547","10","7","202528","0","0","0","0","0","0"
"204547","11","0","0","0","0","1","0","0","0"
