unitid,contract,arank,"xempcoun",empcount,"xoutlays",outlays,"xsaverag",saverage
"130217","1","7",10,"11",10,"665186",30,""
"130217","1","8",10,"2",40,"",40,""
"130217","1","9",10,"2",40,"",40,""
"130217","1","10",10,"5",10,"229939",10,"45988"
"130217","1","11",10,"1",40,"",40,""
"130217","1","14",10,"10",10,"514216",30,""
"130217","1","15",10,"21",10,"1179402",30,""
"130226","1","1",10,"63",10,"5822274",10,"92417"
"130226","1","2",10,"28",10,"1891043",10,"67537"
"130226","1","3",10,"27",10,"1549394",10,"57385"
"130226","1","4",10,"1",40,"",40,""
"130226","1","7",10,"119",40,"",30,""
"130226","1","8",10,"19",10,"1711368",10,"90072"
"130226","1","9",10,"22",10,"1428693",10,"64941"
"130226","1","10",10,"36",10,"2020616",10,"56128"
"130226","1","11",10,"3",10,"136032",10,"45344"
"130226","1","14",10,"80",10,"5296709",30,""
"130226","1","15",10,"199",40,"",30,""
"130226","2","1",10,"12",10,"1159032",10,"96586"
"130226","2","2",10,"11",10,"908802",10,"82618"
"130226","2","3",10,"14",10,"1027320",10,"73380"
"130226","2","7",10,"37",10,"3095154",30,""
"130226","2","8",10,"3",10,"320022",10,"106674"
"130226","2","9",10,"7",10,"536943",10,"76706"
"130226","2","10",10,"25",10,"1719858",10,"68794"
"130226","2","14",10,"35",10,"2576823",30,""
"130226","2","15",10,"72",10,"5671977",30,""
"130253","1","1",10,"13",10,"1012590",10,"77892"
"130253","1","2",10,"29",10,"1765512",10,"60880"
"130253","1","3",10,"27",10,"1321801",10,"48956"
"130253","1","4",10,"4",10,"159190",10,"39798"
"130253","1","5",10,"1",40,"",40,""
"130253","1","7",10,"74",40,"",30,""
"130253","1","8",10,"5",10,"385645",10,"77129"
"130253","1","9",10,"26",10,"1521825",10,"58532"
"130253","1","10",10,"29",10,"1371337",10,"47287"
"130253","1","11",10,"7",10,"324873",10,"46410"
"130253","1","14",10,"67",10,"3603680",30,""
"130253","1","15",10,"141",40,"",30,""
"130253","2","2",10,"2",40,"",40,""
"130253","2","3",10,"2",40,"",40,""
"130253","2","7",10,"4",10,"349750",30,""
"130253","2","9",10,"2",40,"",40,""
"130253","2","10",10,"5",10,"310819",10,"62164"
"130253","2","11",10,"1",40,"",40,""
"130253","2","14",10,"8",10,"534211",30,""
"130253","2","15",10,"12",10,"883961",30,""
"130314","1","1",10,"5",10,"360290",10,"72058"
"130314","1","2",10,"11",10,"637910",10,"57992"
"130314","1","3",10,"5",10,"213110",10,"42622"
"130314","1","7",10,"21",10,"1211310",30,""
"130314","1","8",10,"13",10,"867410",10,"66724"
"130314","1","9",10,"20",10,"1133860",10,"56693"
"130314","1","10",10,"16",10,"679260",10,"42454"
"130314","1","11",10,"1",40,"",40,""
"130314","1","14",10,"50",40,"",30,""
"130314","1","15",10,"71",40,"",30,""
"130314","2","9",10,"1",40,"",40,""
"130314","2","14",10,"1",40,"",30,""
"130314","2","15",10,"1",40,"",30,""
"130314","3","8",10,"1",40,"",40,""
"130314","3","11",10,"1",40,"",40,""
"130314","3","14",10,"2",40,"",30,""
"130314","3","15",10,"2",40,"",30,""
"130396","1","1",10,"31",10,"2284455",10,"73692"
"130396","1","2",10,"9",10,"534948",10,"59439"
"130396","1","3",10,"6",10,"304911",10,"50818"
"130396","1","4",10,"5",10,"233994",10,"46799"
"130396","1","7",10,"51",10,"3358308",30,""
"130396","1","8",10,"15",10,"1078169",10,"71878"
"130396","1","9",10,"6",10,"338082",10,"56347"
"130396","1","10",10,"10",10,"455103",10,"45510"
"130396","1","11",10,"5",10,"205093",10,"41019"
"130396","1","14",10,"36",10,"2076447",30,""
"130396","1","15",10,"87",10,"5434755",30,""
"130448","2","8",10,"2",40,"",40,""
"130448","2","9",10,"6",10,"307831",10,"51305"
"130448","2","14",10,"8",40,"",30,""
"130448","2","15",10,"8",40,"",30,""
"130493","1","1",10,"109",10,"8661860",10,"79467"
"130493","1","2",10,"63",10,"3938130",10,"62510"
"130493","1","3",10,"53",10,"2622627",10,"49484"
"130493","1","7",10,"225",10,"15222617",30,""
"130493","1","8",10,"43",10,"3328769",10,"77413"
"130493","1","9",10,"62",10,"3705817",10,"59771"
"130493","1","10",10,"67",10,"3352764",10,"50041"
"130493","1","11",10,"1",40,"",40,""
"130493","1","14",10,"173",40,"",30,""
"130493","1","15",10,"398",40,"",30,""
"130493","2","1",10,"1",40,"",40,""
"130493","2","3",10,"2",40,"",40,""
"130493","2","7",10,"3",10,"215131",30,""
"130493","2","15",10,"3",10,"215131",30,""
"130581","2","4",10,"1",40,"",40,""
"130581","2","7",10,"1",40,"",30,""
"130581","2","11",10,"2",40,"",40,""
"130581","2","14",10,"2",40,"",30,""
"130581","2","15",10,"3",10,"204000",30,""
"130590","1","1",10,"45",10,"4504958",10,"100110"
"130590","1","2",10,"36",10,"2540840",10,"70579"
"130590","1","3",10,"24",10,"1292700",10,"53862"
"130590","1","5",10,"5",10,"205450",10,"41090"
"130590","1","7",10,"110",10,"8543948",30,""
"130590","1","8",10,"16",10,"1579650",10,"98728"
"130590","1","9",10,"25",10,"1712200",10,"68488"
"130590","1","10",10,"33",10,"1693160",10,"51308"
"130590","1","12",10,"12",10,"471830",10,"39319"
"130590","1","14",10,"86",10,"5456840",30,""
"130590","1","15",10,"196",10,"14000788",30,""
"130606","1","1",10,"9",10,"670223",10,"74469"
"130606","1","2",10,"7",10,"408424",10,"58346"
"130606","1","3",10,"2",40,"",40,""
"130606","1","4",10,"6",10,"254972",10,"42495"
"130606","1","5",10,"1",40,"",40,""
"130606","1","7",10,"25",10,"1485029",30,""
"130606","1","8",10,"13",10,"909391",10,"69953"
"130606","1","9",10,"4",10,"237048",10,"59262"
"130606","1","10",10,"5",10,"234160",10,"46832"
"130606","1","11",10,"8",10,"333882",10,"41735"
"130606","1","12",10,"2",40,"",40,""
"130606","1","14",10,"32",40,"",30,""
"130606","1","15",10,"57",40,"",30,""
"130624","1","1",10,"11",10,"1115463",10,"101406"
"130624","1","2",10,"5",10,"371155",10,"74231"
